회원코드,프로그램,상태,프로그램가격,최종결제금액,결제시각,결제유형,채널,보조식품가격,보조식품(추가구매)
ONCVJBJ3,체중감량 프로그램 (타입B),cancelled,112500,129500,2017-05-12 오후 11:12:20.096000,Recurring,facebook,0,구매안함
7VS4TJYU,체중감량 프로그램 (타입B),cancelled,44780,44780,2017-04-17 오전 4:46:29.816000,Recurring,others,0,구매안함
XZ5QHVRR,체중감량 프로그램 (타입 A),completed,112500,112500,2017-08-15 오후 1:41:09.360000,Recurring,facebook,0,구매안함
RTNCOQ6D,체중감량 프로그램 (타입 A),cancelled,112500,129500,2017-08-12 오후 12:50:36.944000,Recurring,facebook,0,구매안함
4GW2469U,체중감량 프로그램 (타입B),cancelled,112500,112500,2017-05-02 오후 12:19:01.920000,Recurring,others,0,구매안함
9SVIZP38,체중감량 프로그램 (타입B),completed,112500,129500,2017-05-22 오후 1:08:00.976000,Recurring,facebook,17000,식이요법보조제A
WT16BVDA,체중감량 프로그램 (타입 A),completed,112500,129500,2017-08-29 오후 4:11:27.432000,Recurring,facebook,17000,식이요법보조제A
6XKCRNPX,체중감량 프로그램 (타입B),cancelled,112500,112500,2017-04-02 오후 8:47:26.728000,Recurring,facebook,0,구매안함
R7GY8E2M,체중감량 프로그램 (타입 A),completed,112500,112500,2017-07-05 오전 12:50:36.952000,Recurring,naver,0,구매안함
YSE5NJ5W,체중감량 프로그램 (타입 A),completed,112500,112500,2017-08-23 오후 5:53:41.392000,Recurring,others,0,구매안함
BY9QPY69,체중감량 프로그램 (타입 A),completed,112500,112500,2017-06-28 오전 2:19:53.976000,Recurring,facebook,0,구매안함
2H02TRNS,체중감량 프로그램 (타입 A),completed,112500,112500,2017-07-20 오전 1:00:30.992000,Recurring,facebook,40000,단백질보충제B
QOU3GZVH,체중감량 프로그램 (타입B),cancelled,112500,112500,2017-03-21 오전 8:07:57.120000,Recurring,facebook,0,구매안함
XWJ2NDTU,체중감량 프로그램 (타입 A),completed,112500,112500,2017-08-31 오전 12:35:08.056000,Recurring,facebook,0,구매안함
AXUW711Z,체중감량 프로그램 (타입B),cancelled,112500,112500,2017-05-04 오후 10:51:03.832000,Recurring,facebook,0,구매안함
ETBLXOKM,체중감량 프로그램 (타입 A),completed,112500,112500,2017-08-23 오후 5:54:40.392000,Recurring,others,0,구매안함
8KOADT13,체중감량 프로그램 (타입 A),completed,112500,112500,2017-06-22 오후 5:17:20.328000,Recurring,others,0,구매안함
FP7ZS1EL,체중감량 프로그램 (타입 A),completed,112500,112500,2017-06-07 오후 9:59:32.312000,Recurring,others,0,구매안함
QD048C4F,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-08-07 오전 10:18:09.992000,Recurring,facebook,0,구매안함
911U8F8A,체중감량 프로그램 (타입B),completed,112500,112500,2017-04-15 오후 11:40:31.968000,Recurring,naver,0,구매안함
IVB9ADPJ,체중감량 프로그램 (타입B),cancelled,112500,129500,2017-04-08 오후 5:17:51.760000,Recurring,facebook,0,구매안함
0H58I2OH,체중감량 프로그램 (타입 A),cancelled,137800,137800,2017-06-01 오전 12:02:22.200000,Recurring,facebook,0,구매안함
S9PR7SPQ,체중감량 프로그램 (타입 A),completed,112500,129500,2017-08-22 오후 8:50:51.704000,Recurring,facebook,17000,식이요법보조제A
PHXQMEWU,체중감량 프로그램 (타입B),completed,112500,112500,2017-05-10 오후 11:29:53.688000,Recurring,facebook,0,구매안함
P2RVQJ08,체중감량 프로그램 (타입B),completed,112500,112500,2017-05-12 오후 4:01:14.000000,Recurring,facebook,0,구매안함
PYRXNIY3,체중감량 프로그램 (타입B),cancelled,112500,112500,2017-05-17 오후 9:15:04.592000,Recurring,naver,0,구매안함
L0GZPUYE,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-07-28 오후 8:57:56.264000,Recurring,naver,0,구매안함
QV5IXSYP,체중감량 프로그램 (타입 A),completed,112500,129500,2017-07-03 오전 12:48:33.208000,Recurring,facebook,17000,식이요법보조제A
FYW0JUIK,체중감량 프로그램 (타입 A),completed,112500,112500,2017-08-16 오후 9:16:15.416000,Recurring,facebook,0,구매안함
2R2FHLKE,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-06-01 오전 7:03:19.168000,Recurring,facebook,0,구매안함
5EEPCWJW,체중감량 프로그램 (타입 A),completed,112500,129500,2017-08-17 오후 11:25:15.344000,Recurring,facebook,17000,식이요법보조제A
YZV7WYF9,체중감량 프로그램 (타입 A),cancelled,137800,137800,2017-06-01 오전 8:47:52.752000,Recurring,naver,0,구매안함
CEYFDBJB,체중감량 프로그램 (타입 A),completed,112500,129500,2017-08-29 오후 7:11:49.648000,Recurring,facebook,17000,식이요법보조제A
CI3GAYZ6,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-06-24 오전 12:37:45.832000,Recurring,naver,0,구매안함
3SRW3HA5,체중감량 프로그램 (타입 A),completed,112500,112500,2017-06-08 오전 7:19:18.760000,Recurring,email,0,구매안함
HVIUZSE9,체중감량 프로그램 (타입 A),completed,112500,129500,2017-08-03 오후 10:41:35.936000,Recurring,facebook,17000,식이요법보조제A
ZIHR6Z3S,체중감량 프로그램 (타입 A),cancelled,112500,129500,2017-08-16 오후 8:21:43.184000,Recurring,facebook,0,구매안함
OUOGPHFC,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-07-15 오후 9:37:25.264000,Recurring,others,0,구매안함
8KME7CT4,체중감량 프로그램 (타입 A),cancelled,112500,129500,2017-08-26 오전 8:15:37.880000,Recurring,facebook,0,구매안함
P4PZUAXN,체중감량 프로그램 (타입B),completed,112500,112500,2017-05-23 오후 10:56:49.712000,Recurring,others,0,구매안함
A3TTFMS1,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-06-29 오후 11:40:09.320000,Recurring,facebook,0,구매안함
ZP6WATF4,체중감량 프로그램 (타입B),completed,44780,44780,2017-05-08 오전 4:04:39.616000,Recurring,facebook,0,구매안함
VLAWEJIC,체중감량 프로그램 (타입B),cancelled,44780,44780,2017-03-19 오후 9:17:59.784000,Recurring,facebook,0,구매안함
ZFJ5S3BK,체중감량 프로그램 (타입 A),completed,112500,112500,2017-07-26 오전 12:56:28.888000,Recurring,facebook,0,구매안함
NXVC6H80,체중감량 프로그램 (타입B),cancelled,112500,112500,2017-05-12 오전 11:55:03.808000,Recurring,others,0,구매안함
FYJ1UZBB,체중감량 프로그램 (타입 A),refunded,112500,112500,2017-08-30 오전 1:30:41.112000,Recurring,facebook,0,구매안함
HOIZXSJC,체중감량 프로그램 (타입 A),completed,112500,112500,2017-06-22 오후 7:12:25.688000,Recurring,naver,0,구매안함
EM7NQKT8,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-06-05 오전 9:44:26.640000,Recurring,facebook,0,구매안함
IM0NRWYG,체중감량 프로그램 (타입 A),completed,112500,112500,2017-06-08 오전 8:35:57.080000,Recurring,facebook,0,구매안함
1N6WZYRC,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-05-28 오후 3:54:41.720000,Recurring,facebook,0,구매안함
X5C8LF5I,체중감량 프로그램 (타입 A),cancelled,112500,129500,2017-07-25 오전 2:26:00.192000,Recurring,facebook,0,구매안함
F2XULN1W,체중감량 프로그램 (타입 A),completed,118000,135000,2017-06-12 오후 8:34:05.584000,Recurring,facebook,17000,식이요법보조제A
R31R9XH9,체중감량 프로그램 (타입B),cancelled,112500,129500,2017-03-12 오후 10:13:50.816000,Recurring,facebook,0,구매안함
75FEST8X,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-07-07 오후 8:26:34.024000,Recurring,facebook,0,구매안함
2VL1MZRD,체중감량 프로그램 (타입 A),completed,112500,112500,2017-08-16 오후 7:13:46.704000,Recurring,facebook,0,구매안함
CRJP5B7H,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-06-14 오후 9:50:02.872000,Recurring,facebook,0,구매안함
RTDVK6HI,체중감량 프로그램 (타입 A),completed,112500,112500,2017-08-22 오후 9:11:10.088000,Recurring,google,0,구매안함
NKJ0QU11,체중감량 프로그램 (타입B),completed,112500,129500,2017-03-24 오후 12:29:53.832000,Recurring,facebook,17000,식이요법보조제A
LF48RL3Q,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-08-14 오후 7:52:44.624000,Recurring,facebook,0,구매안함
GSYWCONV,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-08-01 오전 11:53:28.792000,Recurring,naver,0,구매안함
B4TT6EK3,체중감량 프로그램 (타입 A),completed,112500,129500,2017-08-04 오후 12:04:31.575999,Recurring,facebook,17000,식이요법보조제A
GETL4CUM,체중감량 프로그램 (타입B),cancelled,44780,61780,2017-04-06 오후 9:12:30.744000,Recurring,facebook,0,구매안함
AYP7NYIP,체중감량 프로그램 (타입 A),completed,112500,112500,2017-07-27 오전 9:33:27.752000,Recurring,facebook,0,구매안함
2CT78FG9,체중감량 프로그램 (타입 A),refunded,112500,112500,2017-08-22 오후 12:52:57.072000,Recurring,facebook,0,구매안함
N5WTNQJS,체중감량 프로그램 (타입B),completed,44780,44780,2017-03-31 오후 5:48:23.280000,Recurring,facebook,0,구매안함
FDM1MLQS,체중감량 프로그램 (타입 A),refunded,112500,112500,2017-06-02 오후 4:53:25.240000,Recurring,google,0,구매안함
1OMPJ4F1,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-07-03 오후 10:02:22.808000,Recurring,facebook,0,구매안함
IF4JZTQ3,체중감량 프로그램 (타입B),completed,44780,44780,2017-04-09 오후 6:17:21.384000,Recurring,facebook,0,구매안함
1QRFEHXD,체중감량 프로그램 (타입 A),completed,112500,112500,2017-06-02 오후 9:54:42.816000,Recurring,facebook,0,구매안함
PZ5A5Q0P,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-08-15 오전 9:06:58.808000,Recurring,facebook,0,구매안함
S7ZDRK1R,체중감량 프로그램 (타입B),completed,44780,44780,2017-05-15 오후 4:59:35.096000,Recurring,others,0,구매안함
CZ80B86G,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-07-14 오전 1:59:01.040000,Recurring,facebook,0,구매안함
PWO2YQ57,체중감량 프로그램 (타입 A),completed,112500,112500,2017-06-05 오전 1:32:48.256000,Recurring,google,0,구매안함
IJ32S310,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-06-29 오후 9:40:23.615999,Recurring,facebook,0,구매안함
XGD8WOWK,체중감량 프로그램 (타입 A),completed,112500,112500,2017-06-29 오후 10:42:49.144000,Recurring,facebook,0,구매안함
M9E21F1I,체중감량 프로그램 (타입B),completed,112500,129500,2017-05-22 오후 3:00:03.712000,Recurring,facebook,17000,식이요법보조제A
H39AWWY8,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-08-05 오후 9:45:11.744000,Recurring,facebook,0,구매안함
36P5AS7W,체중감량 프로그램 (타입B),completed,112500,112500,2017-05-07 오후 11:26:50.224000,Recurring,others,0,구매안함
YWD7O491,체중감량 프로그램 (타입B),cancelled,112500,112500,2017-05-10 오후 6:36:58.048000,Recurring,naver,0,구매안함
OE5B3TMX,체중감량 프로그램 (타입 A),completed,112500,129500,2017-08-07 오후 12:28:42.848000,Recurring,facebook,17000,식이요법보조제A
16WYZBLN,체중감량 프로그램 (타입B),cancelled,112500,129500,2017-05-22 오전 3:56:26.968000,Recurring,facebook,0,구매안함
OY31B98O,체중감량 프로그램 (타입B),completed,112500,112500,2017-04-10 오후 9:14:26.928000,Recurring,facebook,0,구매안함
0PWJZNSM,체중감량 프로그램 (타입 A),completed,112500,112500,2017-07-25 오후 7:29:56.752000,Recurring,facebook,0,구매안함
SCIKN59D,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-08-09 오전 9:27:15.800000,Recurring,naver,0,구매안함
BL7P2VLZ,체중감량 프로그램 (타입 A),completed,132000,132000,2017-08-26 오후 1:43:15.840000,Recurring,facebook,0,구매안함
AXADNW0J,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-08-26 오전 2:57:27.144000,Recurring,facebook,0,구매안함
05K53C9K,체중감량 프로그램 (타입B),completed,112500,112500,2017-04-29 오전 1:13:27.616000,Recurring,facebook,0,구매안함
YE6NOJS5,체중감량 프로그램 (타입 A),completed,112500,129500,2017-08-03 오전 1:03:58.704000,Recurring,facebook,17000,식이요법보조제A
JYJP7ZH9,체중감량 프로그램 (타입B),cancelled,112500,112500,2017-05-11 오전 7:30:00.640000,Recurring,naver,0,구매안함
Q5PI6SDP,체중감량 프로그램 (타입 A),cancelled,112500,129500,2017-08-07 오후 6:24:49.135999,Recurring,facebook,0,구매안함
RPRTEU7L,체중감량 프로그램 (타입 A),completed,112500,129500,2017-06-15 오후 11:57:13.152000,Recurring,facebook,17000,식이요법보조제A
9B4JENRI,체중감량 프로그램 (타입B),completed,112500,129500,2017-04-12 오후 10:18:02.360000,Recurring,facebook,17000,식이요법보조제A
1I7VV0X1,체중감량 프로그램 (타입 A),completed,112500,112500,2017-07-28 오전 7:51:14.944000,Recurring,facebook,0,구매안함
JJGAD02A,체중감량 프로그램 (타입 A),completed,112500,129500,2017-08-24 오전 12:54:03.848000,Recurring,facebook,17000,식이요법보조제A
W2SUG8OC,체중감량 프로그램 (타입 A),refunded,112500,112500,2017-07-30 오전 11:40:49.208000,Recurring,facebook,0,구매안함
1LDYKJC1,체중감량 프로그램 (타입 A),completed,112500,112500,2017-06-28 오후 7:25:21.120000,Recurring,facebook,0,구매안함
6X2O7IDB,체중감량 프로그램 (타입 A),completed,112500,112500,2017-06-22 오후 5:17:33.328000,Recurring,others,0,구매안함
BW5VT0M3,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-06-21 오전 4:12:36.312000,Recurring,naver,0,구매안함
9CM928XN,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-08-14 오전 11:10:14.896000,Recurring,facebook,0,구매안함
BXRL3I7D,체중감량 프로그램 (타입 A),completed,112500,129500,2017-07-18 오후 3:29:05.824000,Recurring,facebook,17000,식이요법보조제A
NDH79S6U,체중감량 프로그램 (타입 A),cancelled,112500,129500,2017-07-31 오후 3:42:45.640000,Recurring,facebook,0,구매안함
U4RXUET8,체중감량 프로그램 (타입B),completed,112500,129500,2017-03-19 오후 9:21:35.624000,Recurring,facebook,17000,식이요법보조제A
OTFQWR31,체중감량 프로그램 (타입 A),cancelled,118000,118000,2017-06-03 오후 2:25:28.824000,Recurring,others,0,구매안함
S5OLZ9GU,체중감량 프로그램 (타입 A),cancelled,68900,68900,2017-06-07 오후 11:32:04.240000,Recurring,direct,0,구매안함
QQKZHS5X,체중감량 프로그램 (타입 A),completed,112500,112500,2017-08-09 오전 1:49:04.104000,Recurring,facebook,0,구매안함
9M9P59PE,체중감량 프로그램 (타입B),cancelled,112500,112500,2017-05-13 오후 1:42:18.048000,Recurring,facebook,0,구매안함
Y8NQS7V7,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-07-17 오후 2:32:01.208000,Recurring,facebook,0,구매안함
QZ7PFCXZ,체중감량 프로그램 (타입 A),cancelled,112500,129500,2017-06-08 오전 9:33:10.720000,Recurring,facebook,0,구매안함
EK8Q6CXA,체중감량 프로그램 (타입 A),refunded,112500,112500,2017-08-08 오후 10:39:13.920000,Recurring,facebook,0,구매안함
YC9TN21R,체중감량 프로그램 (타입 A),cancelled,112500,129500,2017-08-14 오후 7:52:38.080000,Recurring,facebook,0,구매안함
WDYE3SD8,체중감량 프로그램 (타입B),cancelled,112500,129500,2017-04-28 오전 1:07:51.032000,Recurring,facebook,0,구매안함
9WY8BULP,체중감량 프로그램 (타입B),completed,112500,129500,2017-03-21 오후 12:12:41.984000,Recurring,facebook,17000,식이요법보조제A
VXNMPH75,체중감량 프로그램 (타입B),cancelled,44780,44780,2017-04-18 오후 2:34:30.808000,Recurring,others,0,구매안함
9JV71ZMU,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-08-17 오전 9:03:27.896000,Recurring,facebook,0,구매안함
5HBOI0YM,체중감량 프로그램 (타입B),cancelled,112500,112500,2017-04-02 오전 1:01:39.280000,Recurring,facebook,0,구매안함
YWGR69Y0,체중감량 프로그램 (타입B),completed,112500,112500,2017-05-07 오후 10:15:53.600000,Recurring,naver,0,구매안함
X0YWRPDO,체중감량 프로그램 (타입B),completed,112500,129500,2017-03-19 오후 7:39:31.984000,Recurring,facebook,17000,식이요법보조제A
55MF79OH,체중감량 프로그램 (타입 A),completed,112500,112500,2017-08-25 오후 1:48:54.360000,Recurring,facebook,0,구매안함
GTVTM2A8,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-06-13 오후 12:28:07.224000,Recurring,others,0,구매안함
Y3B5DUY9,체중감량 프로그램 (타입 A),completed,112500,112500,2017-06-18 오후 11:16:10.696000,Recurring,facebook,0,구매안함
EM8YHN2K,체중감량 프로그램 (타입 A),completed,112500,112500,2017-06-13 오전 11:23:48.432000,Recurring,facebook,0,구매안함
7KPSZ92A,체중감량 프로그램 (타입 A),completed,112500,112500,2017-08-07 오전 2:39:20.832000,Recurring,facebook,0,구매안함
JXOZ3MLT,체중감량 프로그램 (타입 A),completed,112500,112500,2017-08-09 오후 10:22:03.640000,Recurring,facebook,0,구매안함
4FH18OCB,체중감량 프로그램 (타입 A),completed,112500,112500,2017-07-26 오후 4:02:34.424000,Recurring,facebook,0,구매안함
6LOGTCE2,체중감량 프로그램 (타입 A),completed,112500,112500,2017-07-28 오후 2:13:23.728000,Recurring,facebook,40000,단백질보충제B
GZ12K84N,체중감량 프로그램 (타입 A),completed,112500,112500,2017-07-25 오후 11:20:03.192000,Recurring,facebook,0,구매안함
6S2Y5T8J,체중감량 프로그램 (타입 A),completed,112500,112500,2017-06-04 오후 7:34:20.592000,Recurring,facebook,0,구매안함
COO5AYX7,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-06-15 오전 3:23:13.312000,Recurring,facebook,0,구매안함
KP1FUYR3,체중감량 프로그램 (타입 A),cancelled,112500,129500,2017-06-15 오후 3:52:54.176000,Recurring,facebook,0,구매안함
9R6WPEND,체중감량 프로그램 (타입 A),cancelled,112500,112500,2017-06-06 오후 9:10:02.200000,Recurring,facebook,0,구매안함
TCPFKRQY,체중감량 프로그램 (타입B),cancelled,112500,112500,2017-04-15 오후 5:13:28.672000,Recurring,naver,0,구매안함
YD5W1NWQ,체중감량 프로그램 (타입 A),completed,112500,112500,2017-08-10 오전 11:20:11.936000,Recurring,facebook,0,구매안함
QY3F1S08,체중감량 프로그램 (타입 A),completed,112500,129500,2017-08-17 오전 7:19:04.592000,Recurring,facebook,17000,식이요법보조제A
79OX4ZGG,체중감량 프로그램 (타입B),completed,44780,61780,2017-05-09 오전 4:09:36.776000,Recurring,facebook,17000,식이요법보조제A
